words,word_players,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Pass-Ball Receipt-Pass-Ball Receipt-Carry,Milos Kerkez-Justin Kluivert-Justin Kluivert-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Dribble-Carry,Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry,Francisco Evanilson de Lima Barbosa-Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Shot,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Shot,Tyler Adams-Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Duel,Tyler Adams-Tyler Adams-Tyler Adams-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Block,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Pressure,Illia Zabarnyi-Illia Zabarnyi,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure-Foul Committed,Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Tyler Adams-Tyler Adams-Tyler Adams-Milos Kerkez-Milos Kerkez-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Block-Goal Keeper,Tyler Adams-Kepa Arrizabalaga Revuelta,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Block,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Block-Goal Keeper,Ryan Christie-Kepa Arrizabalaga Revuelta,3955731,AFC Bournemouth,Lost,2,3,First half
Block,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Duel,Kepa Arrizabalaga Revuelta-Milos Kerkez-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,Milos Kerkez-Marcos Senesi-Marcos Senesi-Marcos Senesi-Francisco Evanilson de Lima Barbosa-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Pressure-Ball Receipt,Illia Zabarnyi-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Antoine Semenyo-Antoine Semenyo-Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt,Adam Smith-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt,Francisco Evanilson de Lima Barbosa-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry,Lewis Cook-Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Dribble-Carry,Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,Antoine Semenyo-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Marcos Senesi-Marcos Senesi-Marcos Senesi-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,Marcos Senesi-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Tyler Adams-Tyler Adams-Tyler Adams-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry,Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,Ryan Christie-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Ryan Christie-Ryan Christie-Ryan Christie-Justin Kluivert-Justin Kluivert-Justin Kluivert-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,Lewis Cook-Lewis Cook-Lewis Cook-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Interception,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Justin Kluivert-Justin Kluivert-Justin Kluivert-Milos Kerkez-Milos Kerkez-Milos Kerkez-Justin Kluivert-Justin Kluivert-Justin Kluivert-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Marcos Senesi-Marcos Senesi-Marcos Senesi-Milos Kerkez-Milos Kerkez-Milos Kerkez-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Justin Kluivert-Ryan Christie-Ryan Christie-Ryan Christie-Milos Kerkez-Milos Kerkez-Milos Kerkez-Lewis Cook-Lewis Cook-Lewis Cook-Marcos Senesi-Marcos Senesi-Antoine Semenyo-Antoine Semenyo-Antoine Semenyo-Adam Smith-Adam Smith-Adam Smith-Antoine Semenyo-Antoine Semenyo-Antoine Semenyo-Tyler Adams-Tyler Adams-Tyler Adams-Marcos Senesi-Marcos Senesi-Marcos Senesi-Milos Kerkez-Milos Kerkez-Milos Kerkez-Marcos Senesi-Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Marcos Senesi-Lewis Cook-Lewis Cook-Milos Kerkez-Milos Kerkez-Milos Kerkez-Justin Kluivert-Justin Kluivert-Justin Kluivert-Milos Kerkez-Milos Kerkez-Milos Kerkez-Lewis Cook-Lewis Cook-Lewis Cook-Marcos Senesi-Marcos Senesi-Marcos Senesi-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Adam Smith-Adam Smith-Adam Smith-Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Antoine Semenyo-Marcos Senesi-Marcos Senesi-Marcos Senesi-Justin Kluivert-Justin Kluivert-Justin Kluivert-Lewis Cook-Lewis Cook-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Marcos Senesi-Marcos Senesi-Marcos Senesi-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Duel,Kepa Arrizabalaga Revuelta-Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Antoine Semenyo-Antoine Semenyo-Antoine Semenyo-Justin Kluivert-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,Justin Kluivert-Justin Kluivert-Justin Kluivert-Lewis Cook-Lewis Cook-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Adam Smith,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass,Milos Kerkez-Milos Kerkez-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Block,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt,Milos Kerkez-Milos Kerkez-Milos Kerkez-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Block-Duel,Justin Kluivert-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Adam Smith,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure-Ball Receipt,Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Milos Kerkez-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Milos Kerkez-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Dribble-Carry,Milos Kerkez-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,Illia Zabarnyi-Lewis Cook-Lewis Cook-Lewis Cook-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Ryan Christie-Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry,Adam Smith-Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Antoine Semenyo-Justin Kluivert-Justin Kluivert-Justin Kluivert-Lewis Cook-Lewis Cook-Lewis Cook-Tyler Adams-Tyler Adams-Tyler Adams-Lewis Cook-Lewis Cook-Lewis Cook-Milos Kerkez-Milos Kerkez-Milos Kerkez-Lewis Cook-Lewis Cook-Lewis Cook-Marcos Senesi-Marcos Senesi-Marcos Senesi-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Ryan Christie-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Marcos Senesi-Marcos Senesi-Marcos Senesi-Milos Kerkez-Milos Kerkez-Milos Kerkez-Justin Kluivert-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Carry,Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Shot,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Ryan Christie-Tyler Adams-Tyler Adams-Tyler Adams-Ryan Christie-Ryan Christie-Ryan Christie-Justin Kluivert-Justin Kluivert-Justin Kluivert-Lewis Cook-Lewis Cook-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Shot,Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt,Kepa Arrizabalaga Revuelta-Francisco Evanilson de Lima Barbosa-Lewis Cook-Lewis Cook-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry,Illia Zabarnyi-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Dispossessed,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Milos Kerkez-Tyler Adams-Tyler Adams-Tyler Adams-Marcos Senesi-Marcos Senesi-Marcos Senesi-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Antoine Semenyo-Antoine Semenyo-Antoine Semenyo-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Adam Smith,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure-Pressure,Tyler Adams-Illia Zabarnyi,3955731,AFC Bournemouth,Lost,2,3,First half
Duel-Pass-Ball Receipt-Carry,Tyler Adams-Illia Zabarnyi-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Foul Won-Pass,Justin Kluivert-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Pressure,Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Dribble,Milos Kerkez-Adam Smith-Adam Smith-Adam Smith-Justin Kluivert-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Block,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure-Foul Committed,Lewis Cook-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Goal Keeper-Clearance,Kepa Arrizabalaga Revuelta-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Goal Keeper-Pressure,Kepa Arrizabalaga Revuelta-Adam Smith,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt,Kepa Arrizabalaga Revuelta-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry,Milos Kerkez-Justin Kluivert-Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Miscontrol,Justin Kluivert-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Dribbled Past-Pressure,Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Miscontrol,Marcos Senesi-Marcos Senesi-Marcos Senesi-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Foul Committed,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance-Clearance,Lewis Cook-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Foul Committed,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Pressure-Ball Receipt,Adam Smith-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Illia Zabarnyi,3955731,AFC Bournemouth,Lost,2,3,First half
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Pressure-Ball Receipt,Kepa Arrizabalaga Revuelta-Ryan Christie-Marcos Senesi-Marcos Senesi-Antoine Semenyo-Antoine Semenyo-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Block,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Duel-Carry,Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Foul Won-Pass-Ball Receipt-Carry-Pass,Antoine Semenyo-Tyler Adams-Marcos Senesi-Marcos Senesi-Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry,Marcos Senesi-Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Dispossessed,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Block,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure-Pressure,Antoine Semenyo-Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Foul Committed,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Illia Zabarnyi,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Tyler Adams,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Carry-Pass,Ryan Christie-Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Carry,Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure-Ball Receipt,Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Adam Smith-Tyler Adams-Tyler Adams-Tyler Adams-Lewis Cook-Lewis Cook-Lewis Cook-Milos Kerkez-Milos Kerkez-Milos Kerkez-Justin Kluivert-Justin Kluivert-Justin Kluivert-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Justin Kluivert,3955731,AFC Bournemouth,Lost,2,3,First half
Dribbled Past-Pressure,Justin Kluivert-Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure-Foul Committed,Lewis Cook-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Milos Kerkez,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass,Marcos Senesi-Marcos Senesi-Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Carry-Dribble-Carry,Ryan Christie-Ryan Christie-Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Ryan Christie-Tyler Adams-Ryan Christie-Ryan Christie-Ryan Christie-Antoine Semenyo-Antoine Semenyo-Antoine Semenyo-Ryan Christie-Ryan Christie-Ryan Christie-Lewis Cook-Lewis Cook-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Carry-Miscontrol,Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Marcos Senesi,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Goal Keeper-Substitution-Substitution-Pass-Tactical Shift-Ball Receipt-Duel,Kepa Arrizabalaga Revuelta-Marcos Senesi-Tyler Adams-Kepa Arrizabalaga Revuelta-Unknown-Marcus Tavernier-Marcus Tavernier,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Carry-Pass,Lewis Cook-Adam Smith-Adam Smith-Adam Smith,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Adam Smith,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Foul Committed,Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Injury Stoppage,Kepa Arrizabalaga Revuelta,3955731,AFC Bournemouth,Lost,2,3,First half
Duel,Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance-Block-Ball Recovery-Carry,Milos Kerkez-Dean Donny Huijsen-Ryan Christie-Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Ryan Christie,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt,Marcus Tavernier,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Clearance-Ball Recovery,Illia Zabarnyi-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,Lewis Cook-Lewis Cook-Lewis Cook-Marcus Tavernier-Marcus Tavernier-Antoine Semenyo-Antoine Semenyo-Antoine Semenyo,3955731,AFC Bournemouth,Lost,2,3,First half
Pass,Illia Zabarnyi,3955731,AFC Bournemouth,Lost,2,3,First half
Ball Receipt-Pass-Ball Receipt,Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Lewis Cook,3955731,AFC Bournemouth,Lost,2,3,First half
Miscontrol-Pass,Lewis Cook-Illia Zabarnyi,3955731,AFC Bournemouth,Lost,2,3,First half
Block-Goal Keeper-Pass-Ball Receipt-Duel,Adam Smith-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
Pressure,Marcus Tavernier,3955731,AFC Bournemouth,Lost,2,3,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,Milos Kerkez-Dean Donny Huijsen-Dean Donny Huijsen-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Illia Zabarnyi-Illia Zabarnyi-Illia Zabarnyi-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Kepa Arrizabalaga Revuelta-Francisco Evanilson de Lima Barbosa-Francisco Evanilson de Lima Barbosa,3955731,AFC Bournemouth,Lost,2,3,First half
