words,match_id,team_name,outcome,goals_scored,goals_conceded
Block,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Dribble-Carry,3955878,AFC Bournemouth,Won,3,1
Dribble-Carry,3955878,AFC Bournemouth,Won,3,1
Dribble-Carry,3955878,AFC Bournemouth,Won,3,1
Shot,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Shot,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Foul Won-Ball Receipt-Injury Stoppage,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Miscontrol,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel-Ball Recovery-Carry-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Dispossessed,3955878,AFC Bournemouth,Won,3,1
Block-Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past-Pressure-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Injury Stoppage,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Block,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Shot,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Dispossessed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past-Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Goal Keeper-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Dribble,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Miscontrol-Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Block,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Duel-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Substitution,3955878,AFC Bournemouth,Won,3,1
Block-Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Foul Won-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Dispossessed,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Miscontrol,3955878,AFC Bournemouth,Won,3,1
Pressure-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Interception-Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Duel,3955878,AFC Bournemouth,Won,3,1
Goal Keeper-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Shield-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Goal Keeper-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Goal Keeper-Pass-Ball Receipt-Pass,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Duel,3955878,AFC Bournemouth,Won,3,1
Block-Goal Keeper-Injury Stoppage,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Foul Committed,3955878,AFC Bournemouth,Won,3,1
Dribbled Past-Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Goal Keeper-Ball Recovery-Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Clearance-Injury Stoppage,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Clearance-Clearance-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Substitution-Pass-Ball Receipt-Duel,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Miscontrol,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel-Ball Recovery-Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Pass-Ball Receipt-Duel,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Duel,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel,3955878,AFC Bournemouth,Won,3,1
Shield-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Shot,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Foul Committed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Pressure-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Duel-Carry,3955878,AFC Bournemouth,Won,3,1
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Duel,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Block,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Foul Won-Substitution-Substitution-Pass-Tactical Shift-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Pass-Ball Receipt-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass-Pressure-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure-Pressure,3955878,AFC Bournemouth,Won,3,1
Block-Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Dribble-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt-Miscontrol,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel-Pressure,3955878,AFC Bournemouth,Won,3,1
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Clearance,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Duel-Pass-Ball Receipt-Carry,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Carry-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Miscontrol-Ball Recovery-Ball Recovery,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Dribbled Past,3955878,AFC Bournemouth,Won,3,1
Dribbled Past-Foul Committed,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Goal Keeper,3955878,AFC Bournemouth,Won,3,1
Clearance-Ball Recovery-Carry,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Pass,3955878,AFC Bournemouth,Won,3,1
Ball Receipt-Carry-Dribble-Carry,3955878,AFC Bournemouth,Won,3,1
Miscontrol-Pressure,3955878,AFC Bournemouth,Won,3,1
Pass-Ball Receipt-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Dispossessed,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Dribble-Carry,3955878,AFC Bournemouth,Won,3,1
Pressure,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Carry-Pass-Ball Receipt,3955878,AFC Bournemouth,Won,3,1
Duel,3955878,AFC Bournemouth,Won,3,1
Ball Recovery-Shot,3955878,AFC Bournemouth,Won,3,1
