words,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Duel,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel-Ball Recovery-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dribble,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Clearance,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Dribble-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Block,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Pass-Ball Receipt-Carry-Miscontrol,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Interception-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dispossessed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dribble-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dispossessed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Duel,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Clearance-Ball Recovery,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dispossessed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Foul Won-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Pass-Ball Receipt-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Block-Duel,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Miscontrol,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Block,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Foul Won-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dribble-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Block,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dribble,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Dribbled Past-Pressure-Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Clearance,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Interception,3955815,AFC Bournemouth,Drawn,2,2,First half
Goal Keeper-Pass-Ball Receipt-Pass-Duel,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Miscontrol,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery,3955815,AFC Bournemouth,Drawn,2,2,First half
Clearance,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Miscontrol,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel-Pressure-Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Injury Stoppage,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Dribbled Past-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Clearance-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel,3955815,AFC Bournemouth,Drawn,2,2,First half
Goal Keeper-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Miscontrol,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Goal Keeper-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dribble,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Block-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dispossessed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure-Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dispossessed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Miscontrol-Ball Recovery-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol-Ball Recovery-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Ball Recovery-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Dispossessed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Miscontrol-Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Duel-Ball Recovery-Carry,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Shot,3955815,AFC Bournemouth,Drawn,2,2,First half
Pass,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure-Foul Committed,3955815,AFC Bournemouth,Drawn,2,2,First half
Pressure,3955815,AFC Bournemouth,Drawn,2,2,First half
