words,match_id,team_name,outcome,goals_scored,goals_conceded
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Block-Ball Recovery-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Dribble,3945100,AC Milan,Lost,1,2
Pressure-Foul Committed,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel-Ball Recovery-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Dribbled Past-Pressure-Pressure-Foul Committed,3945100,AC Milan,Lost,1,2
Dribbled Past,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Dribble-Carry,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Dispossessed,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Dispossessed,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Miscontrol-50/50,3945100,AC Milan,Lost,1,2
Foul Committed,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Ball Recovery,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Shot-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Error,3945100,AC Milan,Lost,1,2
Goal Keeper,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Duel,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Dribbled Past,3945100,AC Milan,Lost,1,2
Block-Goal Keeper-Ball Recovery-Carry-Pass,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Block-Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Interception,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Dribble-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry,3945100,AC Milan,Lost,1,2
Dispossessed,3945100,AC Milan,Lost,1,2
Pressure-Pressure-Pressure,3945100,AC Milan,Lost,1,2
Block,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Foul Committed,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure-Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Interception-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Pressure-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Goal Keeper-Injury Stoppage,3945100,AC Milan,Lost,1,2
Player Off-Referee Ball-Drop,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Dribble,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Player On-Ball Receipt-Substitution,3945100,AC Milan,Lost,1,2
Ball Recovery-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure-Foul Committed,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Block,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Dribbled Past,3945100,AC Milan,Lost,1,2
Block-Goal Keeper-Ball Recovery-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure-Foul Committed,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Clearance,3945100,AC Milan,Lost,1,2
Block,3945100,AC Milan,Lost,1,2
Clearance,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Block,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure-Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Clearance-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry,3945100,AC Milan,Lost,1,2
Miscontrol,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Shot,3945100,AC Milan,Lost,1,2
Clearance,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt-Miscontrol,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Clearance,3945100,AC Milan,Lost,1,2
Clearance,3945100,AC Milan,Lost,1,2
Clearance,3945100,AC Milan,Lost,1,2
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Injury Stoppage-Referee Ball-Drop,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Dispossessed,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Shot,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Dispossessed,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Clearance-Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Offside,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel,3945100,AC Milan,Lost,1,2
Clearance,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure-Foul Committed,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure-Pressure,3945100,AC Milan,Lost,1,2
Block-Goal Keeper-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Dribbled Past,3945100,AC Milan,Lost,1,2
Goal Keeper,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Pass-Ball Receipt-Dribble,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Dribble,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt,3945100,AC Milan,Lost,1,2
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Pass-Pressure-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Block,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Miscontrol,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Dribble-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Duel-50/50,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass,3945100,AC Milan,Lost,1,2
Ball Receipt-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Ball Recovery,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945100,AC Milan,Lost,1,2
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,3945100,AC Milan,Lost,1,2
Pressure,3945100,AC Milan,Lost,1,2
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3945100,AC Milan,Lost,1,2
