words,match_id,team_name,outcome,goals_scored,goals_conceded,season_half,K,beta
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Shot,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Shot,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Block,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dribble-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dribble-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Miscontrol-Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dribble-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Block,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Shot,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Block-Ball Recovery-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Committed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure-Foul Committed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Block,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Clearance,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dispossessed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Goal Keeper-Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Block,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Clearance,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Goal Keeper-Ball Recovery-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dribble,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Goal Keeper-Carry-Miscontrol-Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Miscontrol-Injury Stoppage,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Player Off,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Player On,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dribble-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Committed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Interception-Ball Recovery-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Shot,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure-Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Duel-Ball Recovery-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Committed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Committed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Clearance,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Duel,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Injury Stoppage-Referee Ball-Drop,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Block-Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Block,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure-Pressure-Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Duel-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dribble-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dispossessed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Committed,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Clearance-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Dribble,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Interception-Ball Recovery-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Duel,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Foul Won-Shot,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pressure,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Recovery-Carry-Dribble-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Dribble,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Substitution-Tactical Shift-Pass,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt-Carry-Miscontrol,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Interception,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
Pass-Ball Receipt,3945110,AS Roma,Lost,0,2,First half,1.2229346825099368,0.788232049957544
