words,match_id,team_name,outcome,goals_scored,goals_conceded,season_half,K,beta
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Shot,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry-Miscontrol,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dribble-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Goal Keeper-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Miscontrol,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dispossessed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dribbled Past-Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block-Goal Keeper,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Pass-Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure-Foul Committed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block-50/50,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block-Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry-Miscontrol,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Committed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dispossessed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
50/50,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Pass-Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry-Dispossessed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Clearance,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Miscontrol,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Interception,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dribbled Past-Foul Committed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dribbled Past,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Goal Keeper-Injury Stoppage,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Referee Ball-Drop-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry-Miscontrol-Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dribbled Past,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel-Pass-Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Goal Keeper-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dispossessed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Pass-Ball Receipt-Shot,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Miscontrol-Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dispossessed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Clearance,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure-Foul Committed,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Goal Keeper,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block-Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Clearance,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Dribble,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Clearance,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Shot,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Shot,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Block,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Miscontrol,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Shot,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Miscontrol,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Clearance,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Ball Recovery-Carry-Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Clearance,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pressure,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Interception,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Duel,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
Pass-Ball Receipt-Carry,3945330,Venezia,Lost,2,3,Second half,1.8678403286156136,0.7004593765758461
