words,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Dribble-Carry,3946445,Athletic Club,Won,3,1,First half
Dribble,3946445,Athletic Club,Won,3,1,First half
Pass,3946445,Athletic Club,Won,3,1,First half
Ball Receipt-Pass,3946445,Athletic Club,Won,3,1,First half
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946445,Athletic Club,Won,3,1,First half
Ball Receipt-Carry-Shot,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Goal Keeper-Pass-Ball Receipt,3946445,Athletic Club,Won,3,1,First half
Duel-Carry,3946445,Athletic Club,Won,3,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Clearance,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure-Pressure,3946445,Athletic Club,Won,3,1,First half
Pass-Ball Receipt-Carry,3946445,Athletic Club,Won,3,1,First half
Pass-Ball Receipt-Carry,3946445,Athletic Club,Won,3,1,First half
Dispossessed,3946445,Athletic Club,Won,3,1,First half
Pass-Ball Receipt-Pass,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Ball Recovery-Pass,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pass-Pressure-Ball Receipt,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Duel-Ball Recovery-Carry,3946445,Athletic Club,Won,3,1,First half
Pass-Ball Receipt,3946445,Athletic Club,Won,3,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3946445,Athletic Club,Won,3,1,First half
Duel,3946445,Athletic Club,Won,3,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3946445,Athletic Club,Won,3,1,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946445,Athletic Club,Won,3,1,First half
Pass-Ball Receipt,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Substitution-Substitution-Pass-Ball Receipt-Pass,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Pressure,3946445,Athletic Club,Won,3,1,First half
Duel-Ball Recovery-Carry,3946445,Athletic Club,Won,3,1,First half
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946445,Athletic Club,Won,3,1,First half
