words,match_id,team_name,outcome,goals_scored,goals_conceded
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Block,3946615,Athletic Club,Won,3,0
Pressure-Foul Committed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Dispossessed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Foul Won-Pass-Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Block-Pressure,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Shot,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Dribbled Past,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Foul Won-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Shot,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Shot,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt,3946615,Athletic Club,Won,3,0
Foul Won-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Dispossessed,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Pass-Duel,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Shot,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Clearance-Ball Recovery-Carry-Pass,3946615,Athletic Club,Won,3,0
Clearance,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure-Pressure,3946615,Athletic Club,Won,3,0
Dribbled Past-Pressure,3946615,Athletic Club,Won,3,0
Duel-Pressure,3946615,Athletic Club,Won,3,0
Goal Keeper-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Block,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Block-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Dispossessed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel-Ball Recovery-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure-Foul Committed,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Shot,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Shot,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Dispossessed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Block-50/50,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Block,3946615,Athletic Club,Won,3,0
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Duel,3946615,Athletic Club,Won,3,0
Block-Duel,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Dispossessed,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Shot,3946615,Athletic Club,Won,3,0
Ball Recovery-Shot,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Shot,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Dribbled Past-Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Dribble,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Dribble,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel-Pressure,3946615,Athletic Club,Won,3,0
Foul Won-Pass,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Dribble-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Clearance,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Block-Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Foul Won-Shot,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Clearance,3946615,Athletic Club,Won,3,0
Pass-Duel,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3946615,Athletic Club,Won,3,0
Pressure-Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Dribble-Carry,3946615,Athletic Club,Won,3,0
Foul Won-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Shot-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pressure-Foul Committed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Foul Committed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel-Carry,3946615,Athletic Club,Won,3,0
Dribble-Carry,3946615,Athletic Club,Won,3,0
Pass-Shot-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Shot,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Block-Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Goal Keeper-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Dribble-Carry,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Dribble-Carry,3946615,Athletic Club,Won,3,0
Shot,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Foul Committed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Ball Recovery-Pressure,3946615,Athletic Club,Won,3,0
Duel,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Clearance-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Dribbled Past,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Dribbled Past-Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Dribble-Carry,3946615,Athletic Club,Won,3,0
Dispossessed,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Clearance-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Shot,3946615,Athletic Club,Won,3,0
Interception-Carry-Shot,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Clearance,3946615,Athletic Club,Won,3,0
Block,3946615,Athletic Club,Won,3,0
Goal Keeper,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Goal Keeper-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Dispossessed,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Dribble,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Clearance,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Dispossessed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure-Foul Committed,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Dribbled Past,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Clearance-Pressure,3946615,Athletic Club,Won,3,0
Dribbled Past-Pressure,3946615,Athletic Club,Won,3,0
Interception,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Substitution-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Miscontrol,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry-Pass,3946615,Athletic Club,Won,3,0
Pressure-Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel-Carry-Pass-Pressure,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel,3946615,Athletic Club,Won,3,0
Pass,3946615,Athletic Club,Won,3,0
Ball Receipt-Carry-Pass,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Duel,3946615,Athletic Club,Won,3,0
Pressure-Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Ball Recovery-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Pass-Ball Receipt-Carry,3946615,Athletic Club,Won,3,0
Miscontrol,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
Pressure,3946615,Athletic Club,Won,3,0
