words,match_id,team_name,outcome
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Block,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Dribbled Past-Pressure,3946427,Atlético Madrid,Won
Clearance,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Ball Recovery-Carry,3946427,Atlético Madrid,Won
Dispossessed,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Dribble-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Dribbled Past-Pressure,3946427,Atlético Madrid,Won
Duel,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure-Pressure-Foul Committed,3946427,Atlético Madrid,Won
Duel-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Clearance,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Duel,3946427,Atlético Madrid,Won
Block-Goal Keeper-Pressure,3946427,Atlético Madrid,Won
Ball Recovery-Carry,3946427,Atlético Madrid,Won
Foul Won-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Block-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Dribbled Past-Pressure,3946427,Atlético Madrid,Won
Dribbled Past,3946427,Atlético Madrid,Won
Ball Recovery-Carry,3946427,Atlético Madrid,Won
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Duel-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Foul Won-Ball Receipt-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Clearance,3946427,Atlético Madrid,Won
Clearance-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Miscontrol,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Duel-Carry,3946427,Atlético Madrid,Won
Dispossessed,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Duel,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Dribbled Past,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Duel-Ball Recovery-Carry-Dispossessed,3946427,Atlético Madrid,Won
Interception-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Shot,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Clearance,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Duel-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Dribbled Past,3946427,Atlético Madrid,Won
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Duel,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Dribble-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Dribble-Carry,3946427,Atlético Madrid,Won
Shot,3946427,Atlético Madrid,Won
Duel,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Duel,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Interception-Pass-Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Duel-Pressure,3946427,Atlético Madrid,Won
Clearance,3946427,Atlético Madrid,Won
Duel,3946427,Atlético Madrid,Won
Ball Recovery-Carry,3946427,Atlético Madrid,Won
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt,3946427,Atlético Madrid,Won
Ball Recovery-Carry,3946427,Atlético Madrid,Won
Dribble,3946427,Atlético Madrid,Won
Ball Recovery-Carry,3946427,Atlético Madrid,Won
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Miscontrol,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Miscontrol,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Miscontrol-Pressure,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
50/50,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Miscontrol-Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Duel,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Ball Recovery-Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Block-Foul Committed,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Duel,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Shot,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Interception,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure-Pressure-Pressure,3946427,Atlético Madrid,Won
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Miscontrol-Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Shot,3946427,Atlético Madrid,Won
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure-Foul Committed,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Clearance,3946427,Atlético Madrid,Won
Clearance-Pressure,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pressure-Pressure,3946427,Atlético Madrid,Won
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Foul Won-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3946427,Atlético Madrid,Won
Clearance,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Pressure,3946427,Atlético Madrid,Won
Clearance-Ball Recovery-Carry,3946427,Atlético Madrid,Won
Pass-Pressure-Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Pass-Pressure-Foul Committed,3946427,Atlético Madrid,Won
Ball Receipt,3946427,Atlético Madrid,Won
Dribbled Past,3946427,Atlético Madrid,Won
Ball Recovery-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
Pass,3946427,Atlético Madrid,Won
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Atlético Madrid,Won
Dispossessed,3946427,Atlético Madrid,Won
Ball Receipt,3946427,Atlético Madrid,Won
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Atlético Madrid,Won
