words,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Ball Recovery-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Dribble-Carry,3946640,Las Palmas,Lost,0,2,Second half
Miscontrol-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Miscontrol,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Foul Won-Pass-Ball Receipt-Carry-Miscontrol,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Dribble-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Shot,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Shot,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Duel-Clearance,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Dribble-Carry,3946640,Las Palmas,Lost,0,2,Second half
Dispossessed,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Dribble-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Miscontrol,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Foul Committed,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel-Carry-Pass-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel-Clearance,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Interception,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Shot,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Pressure-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Foul Committed,3946640,Las Palmas,Lost,0,2,Second half
Goal Keeper-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
50/50-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Interception,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block-Block,3946640,Las Palmas,Lost,0,2,Second half
Clearance-Ball Recovery-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass-Error,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Goal Keeper-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Foul Won-Ball Recovery-Ball Recovery-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
50/50-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Goal Keeper-Pass-Foul Committed,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past,3946640,Las Palmas,Lost,0,2,Second half
Block-Ball Recovery-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Dribble,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Interception-50/50,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Dribble,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Interception-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Miscontrol,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block-Ball Recovery-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Foul Committed,3946640,Las Palmas,Lost,0,2,Second half
Block-Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Dispossessed,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Miscontrol-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Dribble-Carry,3946640,Las Palmas,Lost,0,2,Second half
Foul Won-Ball Recovery-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Foul Committed,3946640,Las Palmas,Lost,0,2,Second half
Block-Goal Keeper,3946640,Las Palmas,Lost,0,2,Second half
Pass-Block-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Error,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Goal Keeper-Pass-Ball Receipt-Duel,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass-Duel,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Miscontrol,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
50/50-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Clearance,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Miscontrol-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Foul Won-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Shot,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Dispossessed,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Shot,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Miscontrol-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel-Carry,3946640,Las Palmas,Lost,0,2,Second half
Dispossessed,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Pass-Duel,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry,3946640,Las Palmas,Lost,0,2,Second half
Dispossessed,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Ball Recovery-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Foul Committed,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Ball Recovery-Carry-Pass-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Miscontrol-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Dribbled Past-Pressure-Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel-Pass-Ball Receipt-Carry,3946640,Las Palmas,Lost,0,2,Second half
Dribble,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Block,3946640,Las Palmas,Lost,0,2,Second half
Pressure-Pressure,3946640,Las Palmas,Lost,0,2,Second half
Pass-Ball Receipt-Carry-Dribble,3946640,Las Palmas,Lost,0,2,Second half
Foul Committed,3946640,Las Palmas,Lost,0,2,Second half
Pass,3946640,Las Palmas,Lost,0,2,Second half
Ball Receipt-Carry-Pass,3946640,Las Palmas,Lost,0,2,Second half
Pass-Pressure-Ball Receipt,3946640,Las Palmas,Lost,0,2,Second half
Pressure,3946640,Las Palmas,Lost,0,2,Second half
Duel,3946640,Las Palmas,Lost,0,2,Second half
