words,match_id,team_name,outcome
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Athletic Club,Lost
Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Duel,3946427,Athletic Club,Lost
Pass-Ball Receipt-Duel,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Dispossessed,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Duel-Pass-Ball Receipt-Miscontrol-Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Interception-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Dispossessed,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Dribble-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Ball Recovery-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Dispossessed,3946427,Athletic Club,Lost
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Foul Committed,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Block-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Miscontrol-Bad Behaviour,3946427,Athletic Club,Lost
Block-Goal Keeper,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946427,Athletic Club,Lost
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Dribble,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Dribble-Carry,3946427,Athletic Club,Lost
Shot,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Interception,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Block,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass,3946427,Athletic Club,Lost
Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Dribbled Past,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Dribbled Past,3946427,Athletic Club,Lost
Goal Keeper-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Miscontrol,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Dribble-Carry,3946427,Athletic Club,Lost
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Ball Recovery-Carry-Dispossessed,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure-Foul Committed,3946427,Athletic Club,Lost
Block-Pressure,3946427,Athletic Club,Lost
Block,3946427,Athletic Club,Lost
Ball Recovery-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Duel,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Miscontrol-Pressure,3946427,Athletic Club,Lost
Foul Committed,3946427,Athletic Club,Lost
Ball Recovery-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Injury Stoppage,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Miscontrol,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Shield-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Miscontrol,3946427,Athletic Club,Lost
50/50-Ball Recovery-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure-Foul Committed,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Clearance-Clearance,3946427,Athletic Club,Lost
Pass,3946427,Athletic Club,Lost
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3946427,Athletic Club,Lost
Shield-Pass-Ball Receipt-Pass-Ball Receipt-Pass,3946427,Athletic Club,Lost
Ball Receipt-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pass,3946427,Athletic Club,Lost
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Ball Recovery-Pressure,3946427,Athletic Club,Lost
Pass,3946427,Athletic Club,Lost
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Clearance-Pass-Ball Receipt,3946427,Athletic Club,Lost
Block,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Goal Keeper,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Dribble,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Clearance,3946427,Athletic Club,Lost
Clearance,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Block,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Block-Goal Keeper,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass,3946427,Athletic Club,Lost
Ball Receipt-Carry,3946427,Athletic Club,Lost
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass,3946427,Athletic Club,Lost
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,3946427,Athletic Club,Lost
Duel,3946427,Athletic Club,Lost
Ball Recovery,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Ball Recovery-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Shot,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Foul Committed,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass-Ball Receipt,3946427,Athletic Club,Lost
Clearance-Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Block,3946427,Athletic Club,Lost
Goal Keeper-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt-Pass,3946427,Athletic Club,Lost
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Interception-Substitution-Substitution-Substitution,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Foul Won,3946427,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Dribble-Carry,3946427,Athletic Club,Lost
Pass-Ball Receipt,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Pressure,3946427,Athletic Club,Lost
Duel,3946427,Athletic Club,Lost
