words,match_id,team_name,outcome
Ball Receipt-Carry,3946410,Athletic Club,Lost
Foul Won-Pass-Ball Receipt-Duel,3946410,Athletic Club,Lost
Duel,3946410,Athletic Club,Lost
Pass,3946410,Athletic Club,Lost
Pressure,3946410,Athletic Club,Lost
Pressure,3946410,Athletic Club,Lost
Interception,3946410,Athletic Club,Lost
Pass-Ball Receipt-Carry,3946410,Athletic Club,Lost
Dribble-Carry,3946410,Athletic Club,Lost
Foul Won-Pass,3946410,Athletic Club,Lost
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946410,Athletic Club,Lost
Pass-Ball Receipt,3946410,Athletic Club,Lost
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946410,Athletic Club,Lost
Pass,3946410,Athletic Club,Lost
Ball Receipt-Carry-Pass,3946410,Athletic Club,Lost
Ball Receipt-Carry-Pass-Pressure-Foul Committed,3946410,Athletic Club,Lost
Bad Behaviour,3946410,Athletic Club,Lost
