words,match_id,team_name,outcome,goals_scored,goals_conceded
Miscontrol,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Foul Committed,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Foul Won-Pass-Ball Receipt-Miscontrol,3949510,Augsburg,Lost,2,3
Clearance-Duel,3949510,Augsburg,Lost,2,3
Block-Pressure,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Clearance,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Duel,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Miscontrol,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Miscontrol,3949510,Augsburg,Lost,2,3
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Miscontrol,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Dribbled Past,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Foul Won-Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Interception,3949510,Augsburg,Lost,2,3
Goal Keeper-Pass-Ball Receipt-Duel,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Duel,3949510,Augsburg,Lost,2,3
Block-Clearance,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Interception-Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Interception-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Foul Won-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Shot,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Interception-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Foul Won-Pass-Ball Receipt-Carry-Dribble-Carry,3949510,Augsburg,Lost,2,3
Shot,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Shot-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Pressure-Ball Receipt,3949510,Augsburg,Lost,2,3
Duel-Foul Committed,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Foul Won-Pass-Ball Receipt-Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Interception-Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Duel-Block-Pressure,3949510,Augsburg,Lost,2,3
Dribbled Past-Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Foul Won,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Duel,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Foul Won,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Goal Keeper,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Foul Won-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Shot,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Foul Committed,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Block-Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Duel,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Dribble-Carry,3949510,Augsburg,Lost,2,3
Shot,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Dribble-Carry,3949510,Augsburg,Lost,2,3
50/50,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Interception,3949510,Augsburg,Lost,2,3
50/50-Pressure,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Duel,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Duel,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Dispossessed,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Clearance,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Shot,3949510,Augsburg,Lost,2,3
Substitution,3949510,Augsburg,Lost,2,3
Tactical Shift,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Duel-Pressure,3949510,Augsburg,Lost,2,3
Clearance,3949510,Augsburg,Lost,2,3
Clearance,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Goal Keeper,3949510,Augsburg,Lost,2,3
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Goal Keeper-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Duel-Pass,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Shot,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Shot,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Dribbled Past-Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Miscontrol,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Foul Committed,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery,3949510,Augsburg,Lost,2,3
Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Miscontrol-Pressure-Foul Committed,3949510,Augsburg,Lost,2,3
Substitution,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Foul Won,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Shot,3949510,Augsburg,Lost,2,3
Duel,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Shot,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Foul Committed,3949510,Augsburg,Lost,2,3
Tactical Shift,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Miscontrol,3949510,Augsburg,Lost,2,3
Foul Committed,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Interception,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Miscontrol,3949510,Augsburg,Lost,2,3
Duel-Pressure,3949510,Augsburg,Lost,2,3
Dribbled Past-Pressure,3949510,Augsburg,Lost,2,3
Substitution-Tactical Shift-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Pass,3949510,Augsburg,Lost,2,3
Ball Receipt-Carry-Dribble,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Miscontrol,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Miscontrol,3949510,Augsburg,Lost,2,3
Interception,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt,3949510,Augsburg,Lost,2,3
Block,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
Dribble,3949510,Augsburg,Lost,2,3
Pass,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,3949510,Augsburg,Lost,2,3
Pressure,3949510,Augsburg,Lost,2,3
Interception-Pressure,3949510,Augsburg,Lost,2,3
Ball Recovery-Carry,3949510,Augsburg,Lost,2,3
Pass-Ball Receipt-Carry,3949510,Augsburg,Lost,2,3
