words,match_id,team_name
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3949602,Augsburg
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949602,Augsburg
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pass-Ball Receipt,3949602,Augsburg
Foul Won-Pass-Ball Receipt,3949602,Augsburg
Foul Committed,3949602,Augsburg
Clearance-Block-Ball Recovery-Carry-Pass-Ball Receipt-Carry,3949602,Augsburg
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Miscontrol-Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949602,Augsburg
Ball Receipt-Carry-Dribble,3949602,Augsburg
Pressure,3949602,Augsburg
Block,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Block-Clearance-Clearance-Block-Ball Recovery-Carry,3949602,Augsburg
Pass-Ball Receipt-Pass,3949602,Augsburg
Pressure,3949602,Augsburg
Interception,3949602,Augsburg
Pressure,3949602,Augsburg
Block,3949602,Augsburg
Block,3949602,Augsburg
Clearance,3949602,Augsburg
Block-Block,3949602,Augsburg
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3949602,Augsburg
Pass,3949602,Augsburg
Ball Receipt-Carry,3949602,Augsburg
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949602,Augsburg
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949602,Augsburg
Pass-Ball Receipt,3949602,Augsburg
Pass-Ball Receipt-Duel,3949602,Augsburg
Duel,3949602,Augsburg
Block,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Block-Pass,3949602,Augsburg
Ball Receipt-Pass-Ball Receipt-Carry,3949602,Augsburg
Shot,3949602,Augsburg
Pressure,3949602,Augsburg
Duel-Carry,3949602,Augsburg
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949602,Augsburg
Pass-Ball Receipt-Carry,3949602,Augsburg
Pass,3949602,Augsburg
Ball Receipt-Carry-Pass-Ball Receipt,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pass-Block-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3949602,Augsburg
Pass,3949602,Augsburg
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949602,Augsburg
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3949602,Augsburg
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949602,Augsburg
Pressure-Pressure,3949602,Augsburg
Pass,3949602,Augsburg
Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949602,Augsburg
Pass-Ball Receipt,3949602,Augsburg
Ball Recovery-Carry,3949602,Augsburg
Foul Committed,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pass-Ball Receipt-Pass,3949602,Augsburg
Pressure-Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt,3949602,Augsburg
Pass-Ball Receipt,3949602,Augsburg
Pass-Ball Receipt,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Clearance,3949602,Augsburg
Clearance,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Clearance,3949602,Augsburg
Clearance,3949602,Augsburg
Duel,3949602,Augsburg
Clearance,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Duel-Pass-Ball Receipt-Carry-Pass,3949602,Augsburg
Interception-Carry-Pass,3949602,Augsburg
Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3949602,Augsburg
Ball Recovery-Shot,3949602,Augsburg
Pass-Ball Receipt,3949602,Augsburg
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Pressure,3949602,Augsburg
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3949602,Augsburg
Pressure-Ball Receipt,3949602,Augsburg
