words,word_players,match_id,team_name
Pass-Ball Receipt-Carry,Eric Dier-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Pass-Ball Receipt,Raphaël Adelino José Guerreiro-Eric Dier,3949646,Bayern Munich
Pass-Ball Receipt,Eric Dier-Manuel Neuer,3949646,Bayern Munich
Pass-Ball Receipt-Pass,Manuel Neuer-Leroy Sané-Leroy Sané,3949646,Bayern Munich
Ball Receipt-Pass,Joshua Kimmich-Joshua Kimmich,3949646,Bayern Munich
Ball Receipt-Carry-Dribble,Harry Kane-Harry Kane-Harry Kane,3949646,Bayern Munich
Ball Recovery-Carry,Leroy Sané-Leroy Sané,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Leroy Sané-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Leon Goretzka-Leon Goretzka-Leon Goretzka-Min Jae Kim-Min Jae Kim-Min Jae Kim-Serge Gnabry-Serge Gnabry-Serge Gnabry-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier-Leon Goretzka-Leon Goretzka-Leon Goretzka-Eric Dier-Eric Dier,3949646,Bayern Munich
Pass,Eric Dier,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt,Leroy Sané-Leroy Sané-Leroy Sané-Aleksandar Pavlović,3949646,Bayern Munich
Interception-Carry,Leroy Sané-Leroy Sané,3949646,Bayern Munich
Dribble,Leroy Sané,3949646,Bayern Munich
Foul Won,Leroy Sané,3949646,Bayern Munich
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Jamal Musiala-Jamal Musiala-Jamal Musiala-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Harry Kane,3949646,Bayern Munich
Pressure,Leon Goretzka,3949646,Bayern Munich
Pressure-Pressure,Aleksandar Pavlović-Leon Goretzka,3949646,Bayern Munich
Block,Leon Goretzka,3949646,Bayern Munich
Pass,Min Jae Kim,3949646,Bayern Munich
Ball Receipt-Pass,Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Ball Receipt-Carry-Miscontrol,Min Jae Kim-Min Jae Kim-Min Jae Kim,3949646,Bayern Munich
Pressure,Aleksandar Pavlović,3949646,Bayern Munich
Block-Goal Keeper,Aleksandar Pavlović-Manuel Neuer,3949646,Bayern Munich
Ball Recovery-Carry,Leroy Sané-Leroy Sané,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt-Pass,Leroy Sané-Min Jae Kim-Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Ball Receipt,Leon Goretzka,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Leon Goretzka-Leon Goretzka-Min Jae Kim-Min Jae Kim-Jamal Musiala-Jamal Musiala-Min Jae Kim-Min Jae Kim-Jamal Musiala-Jamal Musiala-Jamal Musiala-Min Jae Kim-Min Jae Kim-Min Jae Kim-Serge Gnabry-Serge Gnabry-Serge Gnabry-Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,Min Jae Kim-Min Jae Kim-Min Jae Kim-Eric Dier-Eric Dier-Eric Dier-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Min Jae Kim-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Serge Gnabry-Serge Gnabry,3949646,Bayern Munich
Ball Receipt-Carry-Pass,Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Min Jae Kim-Min Jae Kim-Min Jae Kim-Manuel Neuer-Manuel Neuer-Manuel Neuer-Min Jae Kim-Min Jae Kim-Min Jae Kim-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Joshua Kimmich,3949646,Bayern Munich
Pass,Joshua Kimmich,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Eric Dier-Eric Dier-Eric Dier-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka-Leon Goretzka-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Jamal Musiala-Jamal Musiala-Jamal Musiala-Leon Goretzka-Leon Goretzka-Leon Goretzka-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier-Leroy Sané-Leroy Sané,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Dispossessed,Leroy Sané-Eric Dier-Eric Dier-Eric Dier-Min Jae Kim-Min Jae Kim-Min Jae Kim-Jamal Musiala-Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Ball Recovery-Carry-Pass-Ball Receipt,Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Harry Kane,3949646,Bayern Munich
Pressure,Serge Gnabry,3949646,Bayern Munich
Ball Recovery-Carry-Pass-Ball Receipt-Carry,Min Jae Kim-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Leon Goretzka-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Serge Gnabry-Serge Gnabry-Serge Gnabry-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leroy Sané,3949646,Bayern Munich
Pressure,Jamal Musiala,3949646,Bayern Munich
Duel,Jamal Musiala,3949646,Bayern Munich
Duel,Eric Dier,3949646,Bayern Munich
Pass-Ball Receipt-Duel,Harry Kane-Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Pass,Eric Dier,3949646,Bayern Munich
Ball Receipt-Carry,Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Jamal Musiala-Eric Dier-Manuel Neuer-Manuel Neuer-Manuel Neuer-Min Jae Kim-Min Jae Kim-Min Jae Kim-Manuel Neuer-Manuel Neuer-Manuel Neuer-Leroy Sané,3949646,Bayern Munich
Ball Recovery-Carry-Pass,Harry Kane-Harry Kane-Harry Kane,3949646,Bayern Munich
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Leroy Sané-Leroy Sané-Eric Dier-Eric Dier-Eric Dier-Min Jae Kim-Min Jae Kim-Min Jae Kim-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Min Jae Kim-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Min Jae Kim-Min Jae Kim-Min Jae Kim-Joshua Kimmich-Joshua Kimmich-Leon Goretzka-Leon Goretzka-Leon Goretzka-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Pass-Ball Receipt-Carry,Leon Goretzka-Min Jae Kim-Min Jae Kim,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Min Jae Kim-Manuel Neuer-Manuel Neuer-Manuel Neuer-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Dribble-Carry,Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leon Goretzka-Leon Goretzka-Leon Goretzka-Eric Dier-Eric Dier-Eric Dier-Leroy Sané-Leroy Sané-Leroy Sané-Leroy Sané,3949646,Bayern Munich
Pass-Ball Receipt-Carry,Leroy Sané-Harry Kane-Harry Kane,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Harry Kane-Harry Kane-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Leon Goretzka-Leon Goretzka-Leon Goretzka-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Aleksandar Pavlović,3949646,Bayern Munich
Pressure,Leroy Sané,3949646,Bayern Munich
Pressure,Leroy Sané,3949646,Bayern Munich
Duel,Leroy Sané,3949646,Bayern Munich
Pressure,Aleksandar Pavlović,3949646,Bayern Munich
Pressure-Foul Committed,Serge Gnabry-Serge Gnabry,3949646,Bayern Munich
Pressure,Aleksandar Pavlović,3949646,Bayern Munich
Pass-Ball Receipt-Carry,Joshua Kimmich-Eric Dier-Eric Dier,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Eric Dier-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leroy Sané-Leroy Sané-Eric Dier-Eric Dier-Eric Dier-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Min Jae Kim-Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Dribble-Carry,Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Shot,Jamal Musiala,3949646,Bayern Munich
Ball Recovery-Carry-Dribble-Carry,Leon Goretzka-Leon Goretzka-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt,Leon Goretzka-Leroy Sané-Leroy Sané-Leroy Sané-Serge Gnabry,3949646,Bayern Munich
Pressure,Leon Goretzka,3949646,Bayern Munich
Ball Recovery-Carry-Pass-Ball Receipt-Carry,Leon Goretzka-Leon Goretzka-Leon Goretzka-Leroy Sané-Leroy Sané,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,Leroy Sané-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leon Goretzka-Leon Goretzka-Leon Goretzka-Serge Gnabry-Serge Gnabry-Serge Gnabry-Leon Goretzka-Leon Goretzka-Leon Goretzka-Aleksandar Pavlović-Aleksandar Pavlović-Leon Goretzka-Leon Goretzka-Leon Goretzka-Min Jae Kim-Min Jae Kim-Min Jae Kim-Eric Dier-Eric Dier-Eric Dier-Joshua Kimmich-Joshua Kimmich,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Jamal Musiala-Jamal Musiala-Jamal Musiala-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Serge Gnabry-Serge Gnabry-Serge Gnabry-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leroy Sané,3949646,Bayern Munich
Ball Recovery-Carry-Pass-Ball Receipt-Carry,Leon Goretzka-Leon Goretzka-Leon Goretzka-Eric Dier-Eric Dier,3949646,Bayern Munich
Pass,Eric Dier,3949646,Bayern Munich
Ball Receipt-Carry-Dribble-Carry,Harry Kane-Harry Kane-Harry Kane-Harry Kane,3949646,Bayern Munich
Shot,Harry Kane,3949646,Bayern Munich
Pressure,Leroy Sané,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Joshua Kimmich-Leroy Sané-Leroy Sané-Leroy Sané-Joshua Kimmich-Joshua Kimmich,3949646,Bayern Munich
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,Joshua Kimmich-Leon Goretzka-Leon Goretzka-Manuel Neuer-Manuel Neuer-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka-Leon Goretzka-Aleksandar Pavlović-Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Min Jae Kim-Manuel Neuer-Manuel Neuer-Manuel Neuer-Harry Kane-Harry Kane-Harry Kane-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Pressure,Harry Kane,3949646,Bayern Munich
Pressure-Pressure,Min Jae Kim-Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,Raphaël Adelino José Guerreiro-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leroy Sané-Leroy Sané-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich,3949646,Bayern Munich
Ball Receipt-Carry-Pass,Min Jae Kim-Min Jae Kim-Min Jae Kim,3949646,Bayern Munich
Ball Receipt-Carry-Pass,Joshua Kimmich-Joshua Kimmich-Joshua Kimmich,3949646,Bayern Munich
Pass,Manuel Neuer,3949646,Bayern Munich
Ball Receipt-Pass-Ball Receipt-Pass,Serge Gnabry-Serge Gnabry-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Ball Receipt-Carry-Dribble-Carry,Jamal Musiala-Jamal Musiala-Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Jamal Musiala-Leon Goretzka-Aleksandar Pavlović-Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt,Leon Goretzka-Min Jae Kim-Min Jae Kim-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Jamal Musiala,3949646,Bayern Munich
Pressure,Eric Dier,3949646,Bayern Munich
Block-Pressure,Eric Dier-Joshua Kimmich,3949646,Bayern Munich
Pressure,Serge Gnabry,3949646,Bayern Munich
Pressure-Foul Committed,Serge Gnabry-Serge Gnabry,3949646,Bayern Munich
Duel,Aleksandar Pavlović,3949646,Bayern Munich
Pressure,Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Duel,Aleksandar Pavlović,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Min Jae Kim-Manuel Neuer-Manuel Neuer-Manuel Neuer-Min Jae Kim-Min Jae Kim-Min Jae Kim-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović,3949646,Bayern Munich
Ball Receipt-Carry,Jamal Musiala-Jamal Musiala,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Jamal Musiala-Leon Goretzka-Serge Gnabry-Serge Gnabry-Jamal Musiala-Jamal Musiala-Jamal Musiala-Serge Gnabry-Serge Gnabry-Serge Gnabry,3949646,Bayern Munich
Ball Receipt-Pass-Ball Receipt,Leon Goretzka-Leon Goretzka-Harry Kane,3949646,Bayern Munich
Pressure,Harry Kane,3949646,Bayern Munich
Pass,Leroy Sané,3949646,Bayern Munich
Ball Receipt-Pass-Ball Receipt-Carry,Leon Goretzka-Leon Goretzka-Eric Dier-Eric Dier,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Eric Dier-Min Jae Kim-Min Jae Kim-Min Jae Kim-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leroy Sané-Leroy Sané-Leroy Sané-Joshua Kimmich-Joshua Kimmich-Eric Dier-Eric Dier-Eric Dier-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leroy Sané-Leroy Sané-Leroy Sané-Jamal Musiala,3949646,Bayern Munich
Pressure,Leon Goretzka,3949646,Bayern Munich
Pressure,Jamal Musiala,3949646,Bayern Munich
Pass-Ball Receipt-Pass-Ball Receipt,Joshua Kimmich-Leon Goretzka-Leon Goretzka-Leroy Sané,3949646,Bayern Munich
Pressure,Leroy Sané,3949646,Bayern Munich
Block,Joshua Kimmich,3949646,Bayern Munich
Pass-Ball Receipt-Pass-Ball Receipt,Aleksandar Pavlović-Leon Goretzka-Leon Goretzka-Leroy Sané,3949646,Bayern Munich
Pressure,Jamal Musiala,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Joshua Kimmich-Min Jae Kim-Min Jae Kim-Min Jae Kim-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Min Jae Kim-Min Jae Kim,3949646,Bayern Munich
Pass-Ball Receipt-Pass-Ball Receipt-Carry,Min Jae Kim-Serge Gnabry-Serge Gnabry-Aleksandar Pavlović-Aleksandar Pavlović,3949646,Bayern Munich
Dribble-Carry,Aleksandar Pavlović-Aleksandar Pavlović,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,Aleksandar Pavlović-Aleksandar Pavlović-Joshua Kimmich-Joshua Kimmich-Leroy Sané-Leroy Sané-Leroy Sané-Harry Kane-Harry Kane-Joshua Kimmich,3949646,Bayern Munich
Foul Won-Pass-Ball Receipt,Leroy Sané-Joshua Kimmich-Serge Gnabry,3949646,Bayern Munich
50/50,Aleksandar Pavlović,3949646,Bayern Munich
Pressure,Aleksandar Pavlović,3949646,Bayern Munich
Block,Aleksandar Pavlović,3949646,Bayern Munich
Pressure,Jamal Musiala,3949646,Bayern Munich
Block,Joshua Kimmich,3949646,Bayern Munich
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Manuel Neuer-Manuel Neuer-Min Jae Kim-Min Jae Kim-Jamal Musiala-Jamal Musiala-Jamal Musiala-Min Jae Kim-Min Jae Kim-Min Jae Kim-Jamal Musiala-Jamal Musiala-Jamal Musiala-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry,Manuel Neuer-Manuel Neuer-Manuel Neuer-Joshua Kimmich-Joshua Kimmich,3949646,Bayern Munich
Pass-Ball Receipt-Carry,Joshua Kimmich-Leroy Sané-Leroy Sané,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Leroy Sané-Eric Dier-Eric Dier-Eric Dier-Min Jae Kim-Min Jae Kim-Min Jae Kim-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Min Jae Kim-Min Jae Kim-Min Jae Kim-Leon Goretzka-Leon Goretzka-Leon Goretzka-Min Jae Kim-Min Jae Kim-Min Jae Kim-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Leon Goretzka-Leon Goretzka-Leon Goretzka-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Serge Gnabry-Serge Gnabry-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leon Goretzka-Leon Goretzka-Leon Goretzka-Min Jae Kim-Min Jae Kim-Min Jae Kim-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,Leon Goretzka-Min Jae Kim-Min Jae Kim-Min Jae Kim-Serge Gnabry-Serge Gnabry,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Jamal Musiala-Jamal Musiala-Jamal Musiala-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Leroy Sané-Leroy Sané,3949646,Bayern Munich
Dispossessed,Leroy Sané,3949646,Bayern Munich
Pressure,Aleksandar Pavlović,3949646,Bayern Munich
Dribbled Past-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Aleksandar Pavlović-Eric Dier-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Harry Kane-Harry Kane-Harry Kane-Serge Gnabry-Serge Gnabry-Serge Gnabry-Leon Goretzka-Leon Goretzka-Leon Goretzka-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Serge Gnabry-Serge Gnabry-Serge Gnabry-Min Jae Kim-Min Jae Kim-Min Jae Kim-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Eric Dier-Eric Dier-Eric Dier-Leon Goretzka-Leon Goretzka-Leon Goretzka,3949646,Bayern Munich
Ball Receipt-Pass,Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949646,Bayern Munich
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Leon Goretzka-Leon Goretzka-Min Jae Kim-Min Jae Kim-Min Jae Kim-Eric Dier-Eric Dier-Eric Dier-Leroy Sané-Leroy Sané-Leroy Sané-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Leon Goretzka-Leon Goretzka-Leon Goretzka-Serge Gnabry-Serge Gnabry-Serge Gnabry,3949646,Bayern Munich
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Jamal Musiala-Jamal Musiala-Jamal Musiala-Serge Gnabry-Serge Gnabry-Serge Gnabry-Jamal Musiala-Jamal Musiala-Jamal Musiala-Eric Dier-Eric Dier-Eric Dier-Jamal Musiala,3949646,Bayern Munich
