words,word_players,match_id,team_name,outcome,goals_scored,goals_conceded,season_half,K,beta
Pass,Jefferson Andrés Lerma Solís,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Ball Receipt-Carry-Pass-Ball Receipt-Pass,Eberechi Eze-Eberechi Eze-Eberechi Eze-Marc Guehi-Marc Guehi,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Ball Receipt-Carry-Pass-Ball Receipt,Tyrick Mitchell-Tyrick Mitchell-Tyrick Mitchell-Jean-Philippe Mateta,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pressure,Daichi Kamada,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pass-Ball Receipt,Maxence Lacroix-Adam Wharton,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pass,Adam Wharton,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Ball Receipt-Carry-Miscontrol-Pressure,Ismaïla Sarr-Ismaïla Sarr-Ismaïla Sarr-Ismaïla Sarr,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Dean Henderson-Jefferson Andrés Lerma Solís-Jefferson Andrés Lerma Solís-Maxence Lacroix-Maxence Lacroix-Maxence Lacroix-Tyrick Mitchell,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pressure,Ismaïla Sarr,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pressure,Ismaïla Sarr,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pass-Ball Receipt-Carry,Daniel Muñoz Mejía-Adam Wharton-Adam Wharton,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Dribble-Carry,Adam Wharton-Adam Wharton,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pass-Ball Receipt,Adam Wharton-Jean-Philippe Mateta,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
Pressure,Adam Wharton,3955933,Crystal Palace,Won,2,1,Second half,1.52505532484735,0.7077223147653771
