words,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Foul Committed,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pass,3944962,AC Milan,Drawn,2,2,First half
Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Pass,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Duel,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3944962,AC Milan,Drawn,2,2,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Ball Recovery-Shot,3944962,AC Milan,Drawn,2,2,First half
Shot-Ball Receipt,3944962,AC Milan,Drawn,2,2,First half
Pass,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Shot,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Foul Won-Shot,3944962,AC Milan,Drawn,2,2,First half
Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Duel,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Injury Stoppage-Pass-Ball Receipt-Pass,3944962,AC Milan,Drawn,2,2,First half
Shot,3944962,AC Milan,Drawn,2,2,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,3944962,AC Milan,Drawn,2,2,First half
Pass,3944962,AC Milan,Drawn,2,2,First half
Clearance-Pass,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
Pressure,3944962,AC Milan,Drawn,2,2,First half
